DisCo,s_n,band,feeder_description,min_supply_hours,order_effective_date,source_report,verification_note
Kaduna,52,B,"11KV GADA BIYU NNPC INTERMEDIATE QUARTERS, KADUNA ROAD, LOWCOST TANKI, ALHERI SCHOOL AND CUSTOM HOUSE",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,53,B,"11KV GARAGE KAFANCHAN KAFANCHAN UNGUWAN MUAZU GRA, UNGWAN MUAZU BY EXPRESS, PAN DRIVE",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,54,B,11KV GOVERNMENT HOUSE KD MOGADISHU FIFTH CHUKKER ALONG JOS ROAD,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,55,B,"11KV GRA KBI EASTERN BYPASS GAJI GATE, ALMANAR MOSQUE, KASU, POLICE HQ, BIDA ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,56,B,"11KV GWADANGWAJI FADAMA GOVERNMENT HOUSE AREA, KEBBI POLYTECHNIC",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,57,B,"11KV HIGH COST NARAYI ALIYU MAKAMA ROAD, GWARI AVENUE, BARNAWA COMPLEX, SHAGARI ESTATE, HIGHCOST ROAD, PRISON",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,58,B,11KV INDUSTRIAL SOK BIRNIN KEBBI ROAD KALANBAINA,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,59,B,11KV INSTITUTE FARFARU STATE ASSEMBLY COMPLEX,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,60,B,"11KV KADUNA ROAD GUSAU ROAD GIDAN SALANKE, ARKILLA, KALAMBAINA, GIRAFSHI",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,61,B,"11KV LODGE ROAD GUSAU ROAD GIDAN DARE, OLD MARKET, DIGARAGYARE, MAKERA ASADA, KUPPERS",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,62,B,11KV MALALI DAWAKI DAWAKI,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,63,B,"11KV NTA DKA JAJI SABON GIDA, GIDAN DAJI, UNGUWAN MA'AJI, KADAURE, DAN HONO 1, DAN BUSHIYA AND MPH",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,64,B,11KV STATEHOUSE KAWO KAWO,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,65,B,"11KV SUNGLASS KUDENDAN CONSTITUTION ROAD, MAIDUGURI ROAD, ABUBAKAR KIGO ROAD, STADIUM",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,66,B,"11KV TEACHING HOSPITAL DKA INDEPENDENCE ACHIDA ROAD,ALIYU WAMAKO HOUSE",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,67,B,"11KV UNGUWAN RIMI DAWAKI STATE HOUSE, WATER BOARD TREATMENT PLANT, WAEC, SMC QUARTERS, KTC LAYOUT, FEDERAL SECRETERIAT, FHC AND COURT OF APPEAL",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,68,B,11KV URBAN SHELTER DAWAKI DAWAKI,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,69,B,"33KV KAURAN NAMODA GUSAU TS GAJI GATE, ALMANAR MOSQUE, KASU, POLICE HQ, BIDA ROAD",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,70,B,"33KV PAN POWER STATION PAN DRIVE, UNGUWAN MUAZU",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,71,B,33KV T2B GRID GUSAU TS NO POINT LOAD,16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,72,B,"33KV TOWNSHIP SOKOTO TS GARGAU, SULOWO, BAHAF GLOBAL SERVICES LTD, ABU MAGAJI FARM, ISMA GINERY AND SAMARU RELIEF",16,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,73,C,"11KV ABU TS FANLADAN, KONGILA, LAYIN ZOMO, TOHU, NAREC",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,74,C,"11KV AREWA BOTTLERS PAN UNGUWN ROMI, BAGI VILLA, KADUNA POLTECHNICS QUARTERS & KADUNA POLY, PART OF TELEVISION, COMMAND JUNCTION, CFW BOARD",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,75,C,11KV ARGUNGU CITY GARKUWA GARKUWA,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,76,C,"11KV ARMY BARRACK POWER STATION KWANNAWA, OLD AIR-PORT, SAMAJE AND SALAME",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,77,C,11KV BADO FARFARU FARFARU,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,78,C,11KV BANK KAFANCHAN BANK ROAD BANK ROAD KAFANCHAN,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,79,C,11KV BULASA MECHANICS VILLAGES MECHANICS VILLAGES,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,80,C,"11KV FEDERAL HOUSING GONIN GORA FEDERAL HOUSING, GOVERNMENT LAND, KARA TUDU, UNGUWAN BIJE, UNGUWAN ROMI NEAR EXTENTION, AGRIC QUARTERS & ABUJA JUNCTION COOPERATIVE COLLEGE",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,81,C,"11KV FGGC NNPC GIDAN DAWA, NNPC, MAHUTA, FERMA AND FGGC",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,82,C,"11KV GASKIYA KOFAN DOKA TUDUN JUKUN, TUKUR TUKUR, MAGUME, GASKIYA LAYOUT, KWARIN DANGOMA AND POLY",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,83,C,11KV GRA ARGUNGU ARGUNGU ARGUNGU,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,84,C,"11KV GRA ZAM TSUNAMI BARAKALLAHU, INVESMENT HOUSE, J&B SECRETARIAT",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,85,C,"11KV GRA ZAR MAIN OFFICE GRA ZARIA, RAILWAY QUARTERS, DOGARAWA",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,86,C,11KV GWARI AVENUE BORSTAL STATION GWARI AVENUE,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,87,C,"11KV INDUSTRIAL ZAM TSUNAMI STATE LOWCOST, MANGORORA, YENDASAY, SHEHU BANYA, U/GWAZA AND SHAISKAWA",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,88,C,"11KV KAKURI KAKURI KAKURI, KURMIN GWARI, PART OF TIRKANIYA, KAKURI GRA, KAKURI BUST STOP, KAKURI AIRFORCE ROAD & MAKERA MAIN ROAD & KAKURI GENERAL PUMP",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,89,C,"11KV KARA EASTERN BYPASS BAYAN KARA AREA, BEHIND OLD MOTOR PARK AREA, NEW MARKET BEHIND FILIN SUKUWA AREA AND BEHIND OANDO AREA BIRNINKEBBI, SOME PART OF AHMADU BELLO WAY AREA BIRNINKEBBI",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,90,C,"11KV LEVENTIS MOGADISHU LAGOS STREET, YORUBA ROAD ,ORIYOFATA",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,91,C,"11KV MANDO ROAD MOTHER CAT MANDO ROAD, ASHEHU ROAD, LAYIN SARKI, MSHELIA STREET, STERLING ROAD AND ASSALAMUALIAKUM",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,92,C,11KV MC (DEDICATED) JAJI MILITARY CANTONMENT JAJI KADUNA,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,93,C,"11KV NASFAT KAWO NAFSAT VILLAGE, FARIN GIDA & HAYIN BANKI",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,94,C,"11KV NNPC ZAR TS HANWA, ROCK ROAD, DAN MAGAJI, GONAN GANYE AND TUKUR",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,95,C,"11KV NOCACO PAN UNGUWN TAKE, UNGUWAN MISSION, KIRIKANIYA& NNAMDI AZIKWE EXPRESS WAY",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,96,C,"11KV NORTEX KAKURI KURMIN GWARI, MONDAY MARKET, KAKURI TEXTILE ROAD, DIC ROAD",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,97,C,"11KV SABON GARIN ZAR MAIN OFFICE SABON GARI, U/KANAWA, JUSHI AND U/GORO",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,98,C,"11KV UNGUWAN YELWA BOASTAL UNGWAN SUNDAY, UNGWAN YALWA, PART OF TELEVISON GARAGE, KADUNA OPENED CORRECTION CENTRE",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,99,C,33KV ARGUNGU BIRNIN KEBBI TS BIRNIN KEBBI TS,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,100,C,33KV CCNN SKOTO TS CCNN,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,101,C,"33KV KWARE/UNIVERSITY SKOTO TS KALKWALAWA, UNIVERCITY, BUNSAYE, WAMAKO",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,102,C,"33KV SOBA ZARIA TS GABARI VILLAGE, MADACHI, SOBA VILLAGE, SUNSEED FACTORY, PAMBEGUWA AND WUCICIRI",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,103,C,"33KV YABO/SHAGARI SOKOTO TS ALIYU QUARTERS, AIR-PORT, MILGOMA, TAKATUKU",12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,104,C,33KV YAWURI YAURI TS YAURI,12,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,105,D,11KV BARNAWA MKR KAKURI KAKURI,8,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,106,D,"11KV COSTAIN INDEPENDENCE COSTAIN QUARTERS, KABALA COSTAIN, AGRIC QUARTERS",8,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,107,D,11KV DAM TS TS,8,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
Kaduna,108,D,"11KV DAMBA GRID DAMBA ESTATE 1&2, MARERI ESTATE, FEDERAL COLLEGE OF EDUCATION TECHNICAL, LALAN, SABONGARIN DAMBA",8,2025-07-01,"NERC ORDER/NERC/2025/066 - July 2025 Supplementary Order for KAEDC, Appendix 4 - https://nerc.gov.ng/wp-content/uploads/2025/08/KAEDC_July_2025_066.pdf",Verified: DisCo label matches source document title and feeder geography (Kaduna/Zaria/Sokoto/Zamfara/Kebbi areas).
